year, month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted
2015,8,DL,Delta Air Lines Inc.,ELP,"El Paso, TX: El Paso International",74,14,4.75,2.8,3.01,0,3.44,0,1
2015,8,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",21648,2679,725.6,118.05,869.78,0,965.57,17,92
2015,8,DL,Delta Air Lines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",5275,609,186.71,42.48,143.48,0,236.33,1,4
2015,8,DL,Delta Air Lines Inc.,SFO,"San Francisco, CA: San Francisco International",1135,222,58.97,9.64,87.24,0,66.15,2,1
2015,8,DL,Delta Air Lines Inc.,SAN,"San Diego, CA: San Diego International",643,92,37.11,7.86,19.64,0,27.39,0,0
2015,8,DL,Delta Air Lines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",526,73,32.73,7.39,14.22,0,18.67,0,0
2015,8,DL,Delta Air Lines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",3487,363,132.09,20.91,68.69,0,141.31,3,14
2015,8,DL,Delta Air Lines Inc.,BOS,"Boston, MA: Logan International",1312,230,57.33,8.65,96.21,0,67.81,1,1
2015,8,DL,Delta Air Lines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",249,27,15.07,3.49,4.77,0,3.66,0,0
2015,8,DL,Delta Air Lines Inc.,FAR,"Fargo, ND: Hector International",56,4,2.04,0,0,0,1.96,0,0
2015,8,DL,Delta Air Lines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",6060,767,223.14,42.64,254.33,0,246.89,4,8
2015,8,DL,Delta Air Lines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",347,56,19.1,6.44,18,0,12.45,0,1
2015,8,DL,Delta Air Lines Inc.,BOI,"Boise, ID: Boise Air Terminal",133,13,7.35,0,2.17,0,3.48,0,0
2015,8,DL,Delta Air Lines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",123,19,9.1,0.27,3.08,0,6.55,0,0
2015,8,DL,Delta Air Lines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",227,27,10.45,2.37,4.62,0,9.56,0,0
2015,8,DL,Delta Air Lines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",870,130,45.38,11.98,45.55,0,27.08,2,0
2015,8,DL,Delta Air Lines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",92,8,2.37,1,4,0,0.63,0,1
2015,8,DL,Delta Air Lines Inc.,LGA,"New York, NY: LaGuardia",2116,387,72.89,23.94,170.59,1.76,117.82,11,7
2015,8,DL,Delta Air Lines Inc.,MCO,"Orlando, FL: Orlando International",1436,312,84.49,21.01,157.71,0,48.79,2,7
2015,8,DL,Delta Air Lines Inc.,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",18,2,0.72,0,0.08,0,1.2,0,0
2015,8,DL,Delta Air Lines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",386,51,23.97,3.38,11.87,0,11.77,0,0
2015,8,DL,Delta Air Lines Inc.,MHT,"Manchester, NH: Manchester-Boston Regional",55,6,3,0.13,1,0,1.87,0,0
2015,8,DL,Delta Air Lines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",266,39,13.54,2.02,5.84,1,16.59,0,0
2015,8,DL,Delta Air Lines Inc.,TPA,"Tampa, FL: Tampa International",942,149,55.32,10.13,37.46,0,46.09,0,9
2015,8,DL,Delta Air Lines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",281,34,14.89,1.75,4.92,0,12.45,0,1
2015,8,DL,Delta Air Lines Inc.,MIA,"Miami, FL: Miami International",771,132,48.2,7.61,46.03,0,30.16,1,1
2015,8,DL,Delta Air Lines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",513,87,26.06,6.25,28.59,0,26.1,1,3
2015,8,DL,Delta Air Lines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",599,80,36.77,6.22,13.63,0,23.38,0,1
2015,8,DL,Delta Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2721,544,124.32,14.42,239.66,0.43,165.18,3,1
2015,8,DL,Delta Air Lines Inc.,VPS,"Valparaiso, FL: Northwest Florida Regional",195,29,15.25,2.49,3.56,0,7.7,0,0
2015,8,DL,Delta Air Lines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",278,42,14.78,4.01,14.43,0,8.77,0,0
2015,8,DL,Delta Air Lines Inc.,MCI,"Kansas City, MO: Kansas City International",539,82,34.27,6.19,15.98,0,25.56,0,0
2015,8,DL,Delta Air Lines Inc.,SDF,"Louisville, KY: Louisville International-Standiford Field",258,27,11.54,3.56,3.21,0,8.7,0,0
2015,8,DL,Delta Air Lines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",1667,282,85.45,14.47,121.8,0,60.28,1,1
2015,8,DL,Delta Air Lines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",337,120,46.47,3.08,49.83,0,20.61,0,0
2015,8,DL,Delta Air Lines Inc.,LAS,"Las Vegas, NV: McCarran International",1088,163,56.03,8.77,48.7,0,49.5,1,7
2015,8,DL,Delta Air Lines Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",93,14,3.89,1.54,3.48,0,5.09,0,0
2015,8,DL,Delta Air Lines Inc.,TLH,"Tallahassee, FL: Tallahassee International",104,16,4.24,2.02,3.07,0,6.66,0,0
